ID,JobTitle,FulltimeParttime,PositionTitle,AcademicProfessional,Level,School,Day,Entrance,Exit
370,ADFA Administrative,Full-Time,Electronics Engineer,Professional,3,SCI,Tuesday,8:00-8:30,15:30-16:00
370,ADFA Administrative,Full-Time,Electronics Engineer,Professional,3,SCI,Wednesday,8:00-8:30,15:30-16:00
371,ADFA Technical Staff,Part-Time,Electronic Engineer,Professional,3,SCI,Thursday,8:30-9:00,16:00-16:30
371,ADFA Technical Staff,Part-Time,Electronic Engineer,Professional,3,SCI,Wednesday,8:30-9:00,16:30-17:00
372,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,SCI,Monday,7:30-8:00,16:00-16:30
372,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,SCI,Thursday,8:00-8:30,15:30-16:00
373,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:00-8:30,16:00-16:30
374,Lecturer,Full-Time,Lecturer - Sys Eng. & Project,Academic,B,SCI,Friday,8:30-9:00,16:30-17:00
374,Lecturer,Full-Time,Lecturer - Sys Eng. & Project,Academic,B,SCI,Thursday,8:00-8:30,17:00-17:30
374,Lecturer,Full-Time,Lecturer - Sys Eng. & Project,Academic,B,SCI,Tuesday,8:30-9:00,16:00-16:30
375,ADFA Technical Staff,Full-Time,Technical Officer,Professional,2,SCI,Friday,8:00-8:30,16:30-17:00
375,ADFA Technical Staff,Full-Time,Technical Officer,Professional,2,SCI,Monday,8:30-9:00,16:30-17:00
375,ADFA Technical Staff,Full-Time,Technical Officer,Professional,2,SCI,Thursday,8:00-8:30,16:00-16:30
375,ADFA Technical Staff,Full-Time,Technical Officer,Professional,2,SCI,Wednesday,8:00-8:30,15:30-16:00
376,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,SCI,Friday,8:00-8:30,16:30-17:00
376,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,SCI,Thursday,9:00-9:30,16:00-16:30
376,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,SCI,Wednesday,8:00-8:30,16:00-16:30
377,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Wednesday,8:00-8:30,16:30-17:00
378,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,8:00-8:30,16:30-17:00
378,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Thursday,8:30-9:00,16:00-16:30
378,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:00-8:30,16:00-16:30
378,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Wednesday,8:30-9:00,16:00-16:30
379,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Monday,8:00-8:30,16:00-16:30
379,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:30-9:00,16:00-16:30
380,Lecturer,Full-Time,Lecturer - Aviation,Academic,B,SCI,Friday,8:30-9:00,17:00-17:30
380,Lecturer,Full-Time,Lecturer - Aviation,Academic,B,SCI,Monday,8:30-9:00,15:00-15:30
380,Lecturer,Full-Time,Lecturer - Aviation,Academic,B,SCI,Thursday,8:30-9:00,15:30-16:00
380,Lecturer,Full-Time,Lecturer - Aviation,Academic,B,SCI,Tuesday,8:30-9:00,16:00-16:30
380,Lecturer,Full-Time,Lecturer - Aviation,Academic,B,SCI,Wednesday,8:30-9:00,16:30-17:00
381,Research Associate,Full-Time,Research Associate - FTSI,Academic,A,SCI,Friday,8:30-9:00,17:30-18:00
381,Research Associate,Full-Time,Research Associate - FTSI,Academic,A,SCI,Thursday,8:30-9:00,15:00-15:30
381,Research Associate,Full-Time,Research Associate - FTSI,Academic,A,SCI,Tuesday,8:00-8:30,15:30-16:00
382,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Friday,8:00-8:30,15:30-16:00
382,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Monday,8:00-8:30,16:00-16:30
382,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Thursday,8:00-8:30,16:30-17:00
382,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Tuesday,8:00-8:30,17:00-17:30
382,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Wednesday,8:00-8:30,16:30-17:00
383,ADFA Administrative,Full-Time,Flight Operations Engineer,Professional,7,SCI,Friday,8:00-8:30,17:00-17:30
383,ADFA Administrative,Full-Time,Flight Operations Engineer,Professional,7,SCI,Thursday,8:00-8:30,16:00-16:30
383,ADFA Administrative,Full-Time,Flight Operations Engineer,Professional,7,SCI,Tuesday,8:00-8:30,16:30-17:00
384,ADFA Manager,Full-Time,School General Manager,Academic,D,SCI,Friday,8:00-8:30,15:30-16:00
385,Research Associate,Full-Time,Research Staff Level A,Academic,A,SCI,Friday,8:00-8:30,15:00-15:30
385,Research Associate,Full-Time,Research Staff Level A,Academic,A,SCI,Monday,8:30-9:00,16:30-17:00
385,Research Associate,Full-Time,Research Staff Level A,Academic,A,SCI,Thursday,8:00-8:30,17:00-17:30
385,Research Associate,Full-Time,Research Staff Level A,Academic,A,SCI,Tuesday,8:00-8:30,15:30-16:00
385,Research Associate,Full-Time,Research Staff Level A,Academic,A,SCI,Wednesday,8:30-9:00,16:30-17:00
386,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,8:30-9:00,17:30-18:00
386,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Monday,8:30-9:00,16:30-17:00
386,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Thursday,8:30-9:00,16:30-17:00
386,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:00-8:30,15:30-16:00
387,ADFA Technical Staff,Full-Time,Engineering Manager,Professional,3,SCI,Friday,8:00-8:30,16:30-17:00
387,ADFA Technical Staff,Full-Time,Engineering Manager,Professional,3,SCI,Monday,8:00-8:30,16:00-16:30
387,ADFA Technical Staff,Full-Time,Engineering Manager,Professional,3,SCI,Thursday,8:30-9:00,16:00-16:30
387,ADFA Technical Staff,Full-Time,Engineering Manager,Professional,3,SCI,Tuesday,8:00-8:30,17:30-18:00
387,ADFA Technical Staff,Full-Time,Engineering Manager,Professional,3,SCI,Wednesday,8:00-8:30,16:00-16:30
388,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,8:30-9:00,16:00-16:30
388,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Monday,8:30-9:00,16:30-17:00
388,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:00-8:30,16:00-16:30
389,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,8:00-8:30,17:30-18:00
389,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Monday,8:00-8:30,17:00-17:30
389,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Thursday,8:00-8:30,16:30-17:00
389,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,7:00-7:30,17:30-18:00
390,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,8:30-9:00,16:00-16:30
390,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Monday,9:00-9:30,16:00-16:30
390,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Thursday,8:00-8:30,17:00-17:30
390,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:30-9:00,15:30-16:00
390,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Wednesday,8:00-8:30,16:30-17:00
391,Head of School,Full-Time,Head of School,Academic,D,SCI,Friday,8:00-8:30,16:30-17:00
391,Head of School,Full-Time,Head of School,Academic,D,SCI,Monday,8:30-9:00,15:30-16:00
391,Head of School,Full-Time,Head of School,Academic,D,SCI,Thursday,8:30-9:00,17:00-17:30
391,Head of School,Full-Time,Head of School,Academic,D,SCI,Tuesday,8:30-9:00,17:00-17:30
392,ADFA Administrative,Part-Time,Client Service Officer,Professional,6,SCI,Monday,8:30-9:00,16:30-17:00
392,ADFA Administrative,Part-Time,Client Service Officer,Professional,6,SCI,Tuesday,8:30-9:00,17:00-17:30
392,ADFA Administrative,Part-Time,Client Service Officer,Professional,6,SCI,Wednesday,8:00-8:30,16:00-16:30
393,ADFA IT Staff,Full-Time,"Manager, Cyber Security Range",Academic,D,SCI,Friday,8:00-8:30,16:30-17:00
393,ADFA IT Staff,Full-Time,"Manager, Cyber Security Range",Academic,D,SCI,Monday,8:30-9:00,15:30-16:00
393,ADFA IT Staff,Full-Time,"Manager, Cyber Security Range",Academic,D,SCI,Thursday,8:30-9:00,17:30-18:00
394,ADFA Technical Staff,Full-Time,Spacecraft Project Lead,Professional,4,SCI,Friday,8:30-9:00,16:00-16:30
394,ADFA Technical Staff,Full-Time,Spacecraft Project Lead,Professional,4,SCI,Monday,8:00-8:30,16:30-17:00
394,ADFA Technical Staff,Full-Time,Spacecraft Project Lead,Professional,4,SCI,Thursday,9:00-9:30,17:00-17:30
394,ADFA Technical Staff,Full-Time,Spacecraft Project Lead,Professional,4,SCI,Tuesday,8:00-8:30,16:30-17:00
394,ADFA Technical Staff,Full-Time,Spacecraft Project Lead,Professional,4,SCI,Wednesday,8:00-8:30,15:00-15:30
395,ADFA Technical Staff,Full-Time,Flight Software Eng Lead,Professional,4,SCI,Monday,8:00-8:30,17:00-17:30
396,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Friday,7:30-8:00,15:30-16:00
396,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Tuesday,8:00-8:30,16:00-16:30
396,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Wednesday,8:00-8:30,16:00-16:30
397,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,7:00-7:30,16:30-17:00
397,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Monday,8:00-8:30,16:00-16:30
397,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Thursday,8:30-9:00,16:00-16:30
397,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:00-8:30,15:30-16:00
397,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Wednesday,8:30-9:00,17:00-17:30
398,Professor,Full-Time,Professor,Academic,E,HASS,Friday,8:30-9:00,16:30-17:00
398,Professor,Full-Time,Professor,Academic,E,HASS,Monday,8:00-8:30,16:30-17:00
398,Professor,Full-Time,Professor,Academic,E,HASS,Tuesday,7:00-7:30,16:30-17:00
398,Professor,Full-Time,Professor,Academic,E,HASS,Wednesday,8:30-9:00,16:00-16:30
399,Director,Full-Time,"Director, UNSW Canberra Space",Academic,E,HASS,Friday,8:00-8:30,16:00-16:30
399,Director,Full-Time,"Director, UNSW Canberra Space",Academic,E,HASS,Monday,7:30-8:00,16:30-17:00
399,Director,Full-Time,"Director, UNSW Canberra Space",Academic,E,HASS,Thursday,8:00-8:30,16:00-16:30
399,Director,Full-Time,"Director, UNSW Canberra Space",Academic,E,HASS,Tuesday,9:30-10:00,16:30-17:00
399,Director,Full-Time,"Director, UNSW Canberra Space",Academic,E,HASS,Wednesday,7:00-7:30,16:00-16:30
400,Director,Full-Time,Director of Int. Student Rec,Academic,E,HASS,Tuesday,8:00-8:30,16:30-17:00
400,Director,Full-Time,Director of Int. Student Rec,Academic,E,HASS,Wednesday,8:30-9:00,16:00-16:30
401,Senior Lecturer,Full-Time,(Leave) Senior Lecturer,Academic,C,HASS,Friday,8:30-9:00,15:00-15:30
401,Senior Lecturer,Full-Time,(Leave) Senior Lecturer,Academic,C,HASS,Monday,8:30-9:00,17:00-17:30
401,Senior Lecturer,Full-Time,(Leave) Senior Lecturer,Academic,C,HASS,Tuesday,9:30-10:00,16:30-17:00
402,Associate Professor,Full-Time,Associate Professor,Academic,D,HASS,Friday,8:30-9:00,16:30-17:00
402,Associate Professor,Full-Time,Associate Professor,Academic,D,HASS,Monday,9:00-9:30,16:00-16:30
402,Associate Professor,Full-Time,Associate Professor,Academic,D,HASS,Thursday,8:30-9:00,16:30-17:00
402,Associate Professor,Full-Time,Associate Professor,Academic,D,HASS,Tuesday,8:00-8:30,16:00-16:30
402,Associate Professor,Full-Time,Associate Professor,Academic,D,HASS,Wednesday,8:30-9:00,16:30-17:00
403,ADFA Administrative,Full-Time,Senior Client Service Officer,Professional,6,HASS,Monday,7:00-7:30,16:00-16:30
403,ADFA Administrative,Full-Time,Senior Client Service Officer,Professional,6,HASS,Thursday,8:00-8:30,16:30-17:00
403,ADFA Administrative,Full-Time,Senior Client Service Officer,Professional,6,HASS,Tuesday,8:00-8:30,16:00-16:30
403,ADFA Administrative,Full-Time,Senior Client Service Officer,Professional,6,HASS,Wednesday,8:30-9:00,17:00-17:30
404,Senior Lecturer,Part-Time,Senior Lecturer,Academic,C,HASS,Friday,8:00-8:30,16:00-16:30
404,Senior Lecturer,Part-Time,Senior Lecturer,Academic,C,HASS,Monday,8:30-9:00,17:00-17:30
404,Senior Lecturer,Part-Time,Senior Lecturer,Academic,C,HASS,Thursday,8:00-8:30,16:30-17:00
404,Senior Lecturer,Part-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:30-9:00,16:30-17:00
405,ADFA Administrative,Full-Time,ACCS Centre Manager,Professional,2,HASS,Friday,8:30-9:00,16:30-17:00
405,ADFA Administrative,Full-Time,ACCS Centre Manager,Professional,2,HASS,Monday,8:30-9:00,16:00-16:30
405,ADFA Administrative,Full-Time,ACCS Centre Manager,Professional,2,HASS,Tuesday,8:30-9:00,17:00-17:30
406,Research Staff Level B,Full-Time,Research Associate,Academic,D,HASS,Friday,8:30-9:00,16:30-17:00
406,Research Staff Level B,Full-Time,Research Associate,Academic,D,HASS,Monday,8:00-8:30,16:30-17:00
406,Research Staff Level B,Full-Time,Research Associate,Academic,D,HASS,Thursday,8:00-8:30,17:00-17:30
406,Research Staff Level B,Full-Time,Research Associate,Academic,D,HASS,Tuesday,8:30-9:00,17:30-18:00
406,Research Staff Level B,Full-Time,Research Associate,Academic,D,HASS,Wednesday,9:00-9:30,15:30-16:00
407,ADFA Administrative,Full-Time,Administration Manager,Professional,5,HASS,Tuesday,8:00-8:30,16:30-17:00
407,ADFA Administrative,Full-Time,Administration Manager,Professional,5,HASS,Wednesday,8:30-9:00,16:30-17:00
408,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:30-9:00,15:30-16:00
408,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:00-8:30,16:00-16:30
409,Professor,Full-Time,Professor,Academic,E,HASS,Monday,8:00-8:30,16:30-17:00
409,Professor,Full-Time,Professor,Academic,E,HASS,Thursday,8:30-9:00,16:30-17:00
409,Professor,Full-Time,Professor,Academic,E,HASS,Tuesday,8:30-9:00,16:00-16:30
409,Professor,Full-Time,Professor,Academic,E,HASS,Wednesday,8:30-9:00,17:00-17:30
410,Associate Professor,Full-Time,Associate Professor,Academic,D,HASS,Thursday,8:00-8:30,16:00-16:30
410,Associate Professor,Full-Time,Associate Professor,Academic,D,HASS,Tuesday,8:30-9:00,15:00-15:30
411,ADFA Administrative,Full-Time,Client Service Officer,Professional,5,HASS,Tuesday,7:30-8:00,16:00-16:30
411,ADFA Administrative,Full-Time,Client Service Officer,Professional,5,HASS,Wednesday,8:00-8:30,17:30-18:00
412,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Friday,8:00-8:30,17:00-17:30
412,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Monday,8:00-8:30,16:30-17:00
412,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Tuesday,8:00-8:30,16:30-17:00
412,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Wednesday,8:00-8:30,16:00-16:30
413,Associate Professor,Full-Time,Associate Professor,Academic,D,HASS,Friday,9:00-9:30,16:30-17:00
413,Associate Professor,Full-Time,Associate Professor,Academic,D,HASS,Monday,8:00-8:30,17:00-17:30
413,Associate Professor,Full-Time,Associate Professor,Academic,D,HASS,Wednesday,8:30-9:00,16:00-16:30
414,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:00-8:30,15:30-16:00
414,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,7:00-7:30,16:30-17:00
414,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:00-8:30,16:30-17:00
414,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:00-8:30,17:30-18:00
415,Lecturer,Full-Time,Lecturer,Academic,B,HASS,Friday,8:30-9:00,16:00-16:30
415,Lecturer,Full-Time,Lecturer,Academic,B,HASS,Thursday,8:00-8:30,16:00-16:30
415,Lecturer,Full-Time,Lecturer,Academic,B,HASS,Tuesday,8:30-9:00,16:00-16:30
415,Lecturer,Full-Time,Lecturer,Academic,B,HASS,Wednesday,8:30-9:00,16:00-16:30
416,Lecturer,Full-Time,Lecturer,Academic,B,HASS,Thursday,9:00-9:30,15:00-15:30
416,Lecturer,Full-Time,Lecturer,Academic,B,HASS,Tuesday,8:30-9:00,16:30-17:00
417,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:30-9:00,15:30-16:00
417,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,7:30-8:00,16:00-16:30
418,Professor,Full-Time,Professor,Academic,E,HASS,Thursday,8:00-8:30,16:30-17:00
419,ADFA Administrative,Full-Time,Client Service Officer,Professional,8,HASS,Friday,8:00-8:30,16:30-17:00
419,ADFA Administrative,Full-Time,Client Service Officer,Professional,8,HASS,Monday,8:30-9:00,16:30-17:00
419,ADFA Administrative,Full-Time,Client Service Officer,Professional,8,HASS,Thursday,8:00-8:30,15:30-16:00
419,ADFA Administrative,Full-Time,Client Service Officer,Professional,8,HASS,Tuesday,8:30-9:00,17:00-17:30
419,ADFA Administrative,Full-Time,Client Service Officer,Professional,8,HASS,Wednesday,8:00-8:30,16:00-16:30
420,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Friday,8:00-8:30,17:00-17:30
420,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:30-9:00,16:00-16:30
420,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,8:30-9:00,15:00-15:30
420,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:30-9:00,16:30-17:00
420,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:30-9:00,16:30-17:00
421,ADFA Administrative,Full-Time,Technical Officer - Electrical,Professional,3,HASS,Monday,8:00-8:30,16:30-17:00
421,ADFA Administrative,Full-Time,Technical Officer - Electrical,Professional,3,HASS,Thursday,8:30-9:00,17:00-17:30
421,ADFA Administrative,Full-Time,Technical Officer - Electrical,Professional,3,HASS,Tuesday,8:00-8:30,16:30-17:00
422,Deputy Head of School,Full-Time,Deputy Head (Teaching),Academic,D,HASS,Friday,8:00-8:30,15:30-16:00
422,Deputy Head of School,Full-Time,Deputy Head (Teaching),Academic,D,HASS,Monday,8:30-9:00,15:30-16:00
422,Deputy Head of School,Full-Time,Deputy Head (Teaching),Academic,D,HASS,Thursday,8:00-8:30,16:00-16:30
422,Deputy Head of School,Full-Time,Deputy Head (Teaching),Academic,D,HASS,Tuesday,8:30-9:00,16:30-17:00
423,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Friday,8:00-8:30,15:30-16:00
423,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:00-8:30,16:00-16:30
423,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:30-9:00,16:30-17:00
424,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,7:30-8:00,17:00-17:30
425,Deputy Head of School,Full-Time,Deputy Head (Administration),Academic,D,HASS,Monday,8:00-8:30,16:30-17:00
425,Deputy Head of School,Full-Time,Deputy Head (Administration),Academic,D,HASS,Thursday,8:30-9:00,15:30-16:00
426,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Friday,8:30-9:00,17:00-17:30
426,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:00-8:30,17:30-18:00
426,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:30-9:00,17:30-18:00
426,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:30-9:00,16:00-16:30
427,Scientia Fellow (Level D),Full-Time,Scientia Fellow,Academic,D,HASS,Friday,9:00-9:30,15:30-16:00
427,Scientia Fellow (Level D),Full-Time,Scientia Fellow,Academic,D,HASS,Monday,8:30-9:00,17:00-17:30
427,Scientia Fellow (Level D),Full-Time,Scientia Fellow,Academic,D,HASS,Thursday,8:00-8:30,16:30-17:00
427,Scientia Fellow (Level D),Full-Time,Scientia Fellow,Academic,D,HASS,Wednesday,8:00-8:30,16:30-17:00
428,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,HASS,Friday,8:30-9:00,16:00-16:30
428,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,HASS,Monday,8:30-9:00,16:00-16:30
428,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,HASS,Tuesday,8:30-9:00,16:30-17:00
428,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,HASS,Wednesday,8:00-8:30,16:00-16:30
429,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Friday,8:30-9:00,17:30-18:00
429,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Thursday,8:00-8:30,16:00-16:30
429,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Tuesday,8:00-8:30,17:30-18:00
430,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Friday,8:00-8:30,16:00-16:30
430,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Monday,7:30-8:00,16:30-17:00
430,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Thursday,8:30-9:00,16:00-16:30
430,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Tuesday,8:30-9:00,16:00-16:30
431,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Friday,8:30-9:00,15:30-16:00
431,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:00-8:30,16:30-17:00
431,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,8:00-8:30,17:00-17:30
431,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:30-9:00,16:30-17:00
431,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:00-8:30,16:00-16:30
432,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,HASS,Friday,9:00-9:30,16:30-17:00
432,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,HASS,Monday,7:30-8:00,15:30-16:00
432,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,HASS,Tuesday,8:00-8:30,17:00-17:30
432,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,HASS,Wednesday,8:30-9:00,17:30-18:00
433,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,HASS,Thursday,8:30-9:00,17:30-18:00
434,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Friday,8:00-8:30,17:00-17:30
434,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:00-8:30,15:00-15:30
434,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,9:00-9:30,16:30-17:00
434,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:30-9:00,16:00-16:30
435,ADFA Administrative,Full-Time,Technical Officer,Professional,8,HASS,Thursday,8:30-9:00,16:30-17:00
435,ADFA Administrative,Full-Time,Technical Officer,Professional,8,HASS,Tuesday,9:00-9:30,16:00-16:30
435,ADFA Administrative,Full-Time,Technical Officer,Professional,8,HASS,Wednesday,8:30-9:00,16:30-17:00
436,Lecturer,Full-Time,Lecturer,Academic,B,HASS,Friday,8:30-9:00,15:30-16:00
436,Lecturer,Full-Time,Lecturer,Academic,B,HASS,Wednesday,8:30-9:00,17:00-17:30
437,Professor,Full-Time,Professor,Academic,E,HASS,Friday,8:30-9:00,16:00-16:30
437,Professor,Full-Time,Professor,Academic,E,HASS,Thursday,8:30-9:00,16:00-16:30
437,Professor,Full-Time,Professor,Academic,E,HASS,Tuesday,8:30-9:00,16:30-17:00
437,Professor,Full-Time,Professor,Academic,E,HASS,Wednesday,8:00-8:30,16:00-16:30
438,Postdoctoral Fellow,Part-Time,Postdoc - Surrogate Modelling,Academic,A,HASS,Tuesday,8:30-9:00,16:00-16:30
440,Research Staff Level B,Full-Time,Research Staff Level B,Academic,D,HASS,Friday,8:30-9:00,15:30-16:00
440,Research Staff Level B,Full-Time,Research Staff Level B,Academic,D,HASS,Monday,8:00-8:30,15:30-16:00
440,Research Staff Level B,Full-Time,Research Staff Level B,Academic,D,HASS,Thursday,8:00-8:30,16:30-17:00
441,ADFA Administrative,Full-Time,Client Service Officer,Professional,6,HASS,Friday,8:30-9:00,16:00-16:30
441,ADFA Administrative,Full-Time,Client Service Officer,Professional,6,HASS,Monday,8:00-8:30,16:30-17:00
441,ADFA Administrative,Full-Time,Client Service Officer,Professional,6,HASS,Thursday,8:00-8:30,17:00-17:30
441,ADFA Administrative,Full-Time,Client Service Officer,Professional,6,HASS,Tuesday,8:30-9:00,16:00-16:30
442,Professor,Full-Time,Professor,Academic,E,HASS,Friday,8:00-8:30,15:30-16:00
442,Professor,Full-Time,Professor,Academic,E,HASS,Monday,8:00-8:30,16:30-17:00
443,Research Associate,Full-Time,Research Associate - Optical,Academic,A,HASS,Thursday,8:30-9:00,17:00-17:30
443,Research Associate,Full-Time,Research Associate - Optical,Academic,A,HASS,Wednesday,8:30-9:00,16:30-17:00
444,ADFA Administrative,Full-Time,Project Support Officer,Professional,2,HASS,Friday,8:30-9:00,15:00-15:30
444,ADFA Administrative,Full-Time,Project Support Officer,Professional,2,HASS,Wednesday,8:00-8:30,16:00-16:30
445,Senior Research Associate,Full-Time,Research Associate,Academic,A,HASS,Friday,8:00-8:30,17:00-17:30
445,Senior Research Associate,Full-Time,Research Associate,Academic,A,HASS,Monday,7:00-7:30,16:00-16:30
445,Senior Research Associate,Full-Time,Research Associate,Academic,A,HASS,Wednesday,8:30-9:00,16:00-16:30
446,Lecturer,Full-Time,Lecturer,Academic,B,HASS,Monday,9:00-9:30,16:30-17:00
446,Lecturer,Full-Time,Lecturer,Academic,B,HASS,Thursday,8:30-9:00,16:30-17:00
446,Lecturer,Full-Time,Lecturer,Academic,B,HASS,Tuesday,8:00-8:30,16:30-17:00
446,Lecturer,Full-Time,Lecturer,Academic,B,HASS,Wednesday,8:30-9:00,17:00-17:30
447,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Friday,8:30-9:00,17:30-18:00
447,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Monday,8:30-9:00,17:00-17:30
447,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Thursday,8:30-9:00,15:30-16:00
447,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Tuesday,7:30-8:00,15:00-15:30
447,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Wednesday,7:30-8:00,16:00-16:30
448,Research Associate,Full-Time,Research Staff Level A,Academic,A,HASS,Friday,8:30-9:00,16:00-16:30
