"ID","Career","Gender","AdmitTerm","School","Day","Entrance","Exit"
1837,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
1837,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:30-17:00"
1837,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
1837,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","16:30-17:00"
1837,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:30-16:00"
1838,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:30-17:00"
1838,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","15:30-16:00"
1838,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:30-17:00"
1838,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:30-17:00"
1838,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","7:00-7:30","16:00-16:30"
1839,"UGRD","F","Semester 1 Canberra 2020","HASS","Friday","9:30-10:00","16:00-16:30"
1839,"UGRD","F","Semester 1 Canberra 2020","HASS","Thursday","7:30-8:00","15:30-16:00"
1839,"UGRD","F","Semester 1 Canberra 2020","HASS","Wednesday","8:30-9:00","15:00-15:30"
1840,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","7:30-8:00","15:30-16:00"
1840,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:30-17:00"
1840,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","17:00-17:30"
1840,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","15:30-16:00"
1840,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:00-16:30"
1841,"UGRD","F","Semester 1 Canberra 2020","BUS","Friday","7:00-7:30","16:00-16:30"
1841,"UGRD","F","Semester 1 Canberra 2020","BUS","Monday","8:30-9:00","16:30-17:00"
1841,"UGRD","F","Semester 1 Canberra 2020","BUS","Thursday","7:30-8:00","17:30-18:00"
1841,"UGRD","F","Semester 1 Canberra 2020","BUS","Tuesday","8:00-8:30","16:00-16:30"
1841,"UGRD","F","Semester 1 Canberra 2020","BUS","Wednesday","8:00-8:30","16:00-16:30"
1842,"UGRD","F","Semester 1 Canberra 2020","HASS","Friday","8:30-9:00","16:00-16:30"
1842,"UGRD","F","Semester 1 Canberra 2020","HASS","Monday","8:00-8:30","16:30-17:00"
1842,"UGRD","F","Semester 1 Canberra 2020","HASS","Thursday","8:30-9:00","15:30-16:00"
1842,"UGRD","F","Semester 1 Canberra 2020","HASS","Tuesday","8:30-9:00","16:00-16:30"
1842,"UGRD","F","Semester 1 Canberra 2020","HASS","Wednesday","7:00-7:30","16:00-16:30"
1843,"UGRD","F","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","16:30-17:00"
1843,"UGRD","F","Semester 1 Canberra 2020","BUS","Monday","8:00-8:30","16:30-17:00"
1843,"UGRD","F","Semester 1 Canberra 2020","BUS","Thursday","8:30-9:00","15:00-15:30"
1843,"UGRD","F","Semester 1 Canberra 2020","BUS","Tuesday","9:00-9:30","17:30-18:00"
1843,"UGRD","F","Semester 1 Canberra 2020","BUS","Wednesday","8:00-8:30","16:30-17:00"
1844,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","17:30-18:00"
1844,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","7:00-7:30","15:30-16:00"
1844,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
1844,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","7:30-8:00","16:00-16:30"
1844,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:30-17:00"
1845,"UGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","15:00-15:30"
1845,"UGRD","M","Semester 1 Canberra 2020","BUS","Monday","9:00-9:30","16:00-16:30"
1845,"UGRD","M","Semester 1 Canberra 2020","BUS","Thursday","8:00-8:30","16:00-16:30"
1845,"UGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","8:30-9:00","16:30-17:00"
1845,"UGRD","M","Semester 1 Canberra 2020","BUS","Wednesday","8:30-9:00","17:00-17:30"
1846,"UGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:00-8:30","15:30-16:00"
1846,"UGRD","M","Semester 1 Canberra 2020","HASS","Monday","8:30-9:00","15:30-16:00"
1846,"UGRD","M","Semester 1 Canberra 2020","HASS","Thursday","8:00-8:30","16:00-16:30"
1846,"UGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","8:00-8:30","15:30-16:00"
1846,"UGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:30-9:00","15:30-16:00"
1847,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:00-16:30"
1847,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","7:30-8:00","16:30-17:00"
1847,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","17:00-17:30"
1847,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","15:00-15:30"
1847,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:00-16:30"
1848,"UGRD","M","Semester 1 Canberra 2020","SCI","Friday","8:00-8:30","16:00-16:30"
1848,"UGRD","M","Semester 1 Canberra 2020","SCI","Monday","8:30-9:00","16:00-16:30"
1848,"UGRD","M","Semester 1 Canberra 2020","SCI","Thursday","8:30-9:00","16:00-16:30"
1848,"UGRD","M","Semester 1 Canberra 2020","SCI","Tuesday","8:30-9:00","16:00-16:30"
1848,"UGRD","M","Semester 1 Canberra 2020","SCI","Wednesday","8:30-9:00","16:30-17:00"
1849,"UGRD","F","Semester 1 Canberra 2020","SCI","Friday","8:00-8:30","17:30-18:00"
1849,"UGRD","F","Semester 1 Canberra 2020","SCI","Monday","8:30-9:00","16:30-17:00"
1849,"UGRD","F","Semester 1 Canberra 2020","SCI","Thursday","9:30-10:00","15:00-15:30"
1849,"UGRD","F","Semester 1 Canberra 2020","SCI","Tuesday","8:00-8:30","17:30-18:00"
1849,"UGRD","F","Semester 1 Canberra 2020","SCI","Wednesday","8:00-8:30","16:00-16:30"
1850,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","15:30-16:00"
1850,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","15:30-16:00"
1850,"UGRD","M","Semester 1 Canberra 2020","SEIT","Saturday","8:00-8:30","15:00-15:30"
1850,"UGRD","M","Semester 1 Canberra 2020","SEIT","Sunday","8:00-8:30","15:30-16:00"
1850,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","17:00-17:30"
1850,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","15:30-16:00"
1850,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","15:30-16:00"
1851,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:30-17:00"
1851,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
1851,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
1851,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:30-17:00"
1851,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","16:30-17:00"
1852,"PGRD","M","Semester 2 Canberra 2019","SEIT","Friday","7:00-7:30","17:00-17:30"
1852,"PGRD","M","Semester 2 Canberra 2019","SEIT","Monday","8:00-8:30","16:00-16:30"
1852,"PGRD","M","Semester 2 Canberra 2019","SEIT","Thursday","8:30-9:00","15:30-16:00"
1852,"PGRD","M","Semester 2 Canberra 2019","SEIT","Wednesday","8:00-8:30","17:00-17:30"
1853,"UGRD","F","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","17:30-18:00"
1853,"UGRD","F","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:30-17:00"
1853,"UGRD","F","Semester 1 Canberra 2020","SEIT","Saturday","8:00-8:30","15:00-15:30"
1853,"UGRD","F","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","17:30-18:00"
1853,"UGRD","F","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:30-17:00"
1853,"UGRD","F","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","15:30-16:00"
1854,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","17:00-17:30"
1854,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","15:00-15:30"
1854,"UGRD","M","Semester 1 Canberra 2020","SEIT","Saturday","8:30-9:00","15:00-15:30"
1854,"UGRD","M","Semester 1 Canberra 2020","SEIT","Sunday","8:00-8:30","16:00-16:30"
1854,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","15:30-16:00"
1854,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","16:00-16:30"
1854,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:00-16:30"
1855,"UGRD","F","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","15:30-16:00"
1855,"UGRD","F","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","17:30-18:00"
1855,"UGRD","F","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
1855,"UGRD","F","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:00-16:30"
1855,"UGRD","F","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","16:00-16:30"
1856,"UGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","16:00-16:30"
1856,"UGRD","M","Semester 1 Canberra 2020","BUS","Thursday","8:30-9:00","15:00-15:30"
1856,"UGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","8:00-8:30","16:00-16:30"
1857,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","17:00-17:30"
1857,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","15:30-16:00"
1858,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
1858,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","15:30-16:00"
1858,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","15:00-15:30"
1859,"PGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:00-8:30","15:00-15:30"
1859,"PGRD","M","Semester 1 Canberra 2020","BUS","Monday","8:00-8:30","15:00-15:30"
1859,"PGRD","M","Semester 1 Canberra 2020","BUS","Thursday","8:00-8:30","16:00-16:30"
1859,"PGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","8:00-8:30","15:30-16:00"
1860,"PGRD","M","Semester 1 Canberra 2019","SEIT","Friday","8:00-8:30","16:00-16:30"
1860,"PGRD","M","Semester 1 Canberra 2019","SEIT","Monday","8:00-8:30","15:00-15:30"
1860,"PGRD","M","Semester 1 Canberra 2019","SEIT","Tuesday","8:00-8:30","15:30-16:00"
1860,"PGRD","M","Semester 1 Canberra 2019","SEIT","Wednesday","8:00-8:30","15:30-16:00"
1861,"UGRD","F","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","15:30-16:00"
1861,"UGRD","F","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
1861,"UGRD","F","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
1861,"UGRD","F","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","17:30-18:00"
1861,"UGRD","F","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","16:00-16:30"
1862,"UGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:30-9:00","16:00-16:30"
1862,"UGRD","M","Semester 1 Canberra 2020","HASS","Monday","8:30-9:00","16:00-16:30"
1862,"UGRD","M","Semester 1 Canberra 2020","HASS","Thursday","8:30-9:00","15:30-16:00"
1862,"UGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","8:00-8:30","16:30-17:00"
1862,"UGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:30-9:00","16:00-16:30"
1863,"UGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:00-8:30","15:00-15:30"
1863,"UGRD","M","Semester 1 Canberra 2020","HASS","Monday","8:00-8:30","16:00-16:30"
1863,"UGRD","M","Semester 1 Canberra 2020","HASS","Sunday","8:30-9:00","16:00-16:30"
1863,"UGRD","M","Semester 1 Canberra 2020","HASS","Thursday","8:30-9:00","16:00-16:30"
1863,"UGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","8:00-8:30","15:00-15:30"
1863,"UGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:30-9:00","17:00-17:30"
1864,"UGRD","F","Semester 1 Canberra 2020","HASS","Friday","8:30-9:00","16:00-16:30"
1864,"UGRD","F","Semester 1 Canberra 2020","HASS","Monday","8:30-9:00","16:30-17:00"
1864,"UGRD","F","Semester 1 Canberra 2020","HASS","Thursday","9:00-9:30","15:30-16:00"
1864,"UGRD","F","Semester 1 Canberra 2020","HASS","Tuesday","8:00-8:30","16:00-16:30"
1864,"UGRD","F","Semester 1 Canberra 2020","HASS","Wednesday","9:00-9:30","16:30-17:00"
1865,"UGRD","F","Semester 1 Canberra 2020","HASS","Friday","8:30-9:00","16:00-16:30"
1865,"UGRD","F","Semester 1 Canberra 2020","HASS","Monday","8:30-9:00","15:00-15:30"
1865,"UGRD","F","Semester 1 Canberra 2020","HASS","Thursday","8:00-8:30","15:30-16:00"
1865,"UGRD","F","Semester 1 Canberra 2020","HASS","Tuesday","9:30-10:00","16:00-16:30"
1865,"UGRD","F","Semester 1 Canberra 2020","HASS","Wednesday","8:00-8:30","17:00-17:30"
1866,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","15:30-16:00"
1866,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
1866,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
1866,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:30-17:00"
1866,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:30-16:00"
1867,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:00-16:30"
1867,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
1867,"UGRD","M","Semester 1 Canberra 2020","SEIT","Saturday","7:30-8:00","15:00-15:30"
1867,"UGRD","M","Semester 1 Canberra 2020","SEIT","Sunday","8:00-8:30","16:00-16:30"
1867,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
1867,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","17:30-18:00"
1867,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:00-15:30"
1868,"UGRD","F","Semester 1 Canberra 2020","HASS","Monday","8:00-8:30","16:30-17:00"
1868,"UGRD","F","Semester 1 Canberra 2020","HASS","Thursday","8:00-8:30","16:00-16:30"
1868,"UGRD","F","Semester 1 Canberra 2020","HASS","Tuesday","8:00-8:30","16:00-16:30"
1868,"UGRD","F","Semester 1 Canberra 2020","HASS","Wednesday","7:00-7:30","17:30-18:00"
1869,"UGRD","F","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","16:00-16:30"
1869,"UGRD","F","Semester 1 Canberra 2020","BUS","Monday","8:00-8:30","15:30-16:00"
1870,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","15:00-15:30"
1870,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","15:00-15:30"
1870,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","15:30-16:00"
1870,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:00-16:30"
1870,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:00-15:30"
1871,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","17:00-17:30"
1871,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","15:30-16:00"
1871,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","15:30-16:00"
1871,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","15:30-16:00"
1872,"UGRD","F","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:00-16:30"
1872,"UGRD","F","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
1872,"UGRD","F","Semester 1 Canberra 2020","SEIT","Thursday","9:00-9:30","15:30-16:00"
1872,"UGRD","F","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","16:00-16:30"
1872,"UGRD","F","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","16:30-17:00"
1873,"UGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:00-8:30","16:00-16:30"
1873,"UGRD","M","Semester 1 Canberra 2020","HASS","Monday","8:00-8:30","16:00-16:30"
1873,"UGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","8:30-9:00","15:30-16:00"
1873,"UGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:00-8:30","16:00-16:30"
1874,"UGRD","F","Semester 1 Canberra 2020","HASS","Monday","8:30-9:00","16:30-17:00"
1874,"UGRD","F","Semester 1 Canberra 2020","HASS","Thursday","8:30-9:00","16:00-16:30"
1874,"UGRD","F","Semester 1 Canberra 2020","HASS","Wednesday","8:00-8:30","16:00-16:30"
1875,"UGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:30-9:00","16:00-16:30"
1875,"UGRD","M","Semester 1 Canberra 2020","HASS","Monday","8:00-8:30","16:00-16:30"
1875,"UGRD","M","Semester 1 Canberra 2020","HASS","Thursday","8:00-8:30","16:00-16:30"
1875,"UGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","8:30-9:00","16:30-17:00"
1875,"UGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:30-9:00","16:30-17:00"
1876,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:00-16:30"
1876,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
1876,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
1876,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","9:00-9:30","16:00-16:30"
1876,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","15:00-15:30"
1877,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","9:30-10:00","16:30-17:00"
1877,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
1877,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
1877,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","9:30-10:00","17:00-17:30"
1877,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:30-16:00"
1878,"UGRD","M","Semester 1 Canberra 2020","BUS","Friday","7:30-8:00","16:00-16:30"
1878,"UGRD","M","Semester 1 Canberra 2020","BUS","Monday","8:00-8:30","15:30-16:00"
1878,"UGRD","M","Semester 1 Canberra 2020","BUS","Thursday","8:30-9:00","16:00-16:30"
1878,"UGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","9:00-9:30","16:00-16:30"
1878,"UGRD","M","Semester 1 Canberra 2020","BUS","Wednesday","8:00-8:30","15:30-16:00"
1879,"UGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:30-9:00","17:30-18:00"
1879,"UGRD","M","Semester 1 Canberra 2020","HASS","Monday","8:00-8:30","16:00-16:30"
1879,"UGRD","M","Semester 1 Canberra 2020","HASS","Thursday","8:00-8:30","16:30-17:00"
1879,"UGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","8:30-9:00","15:00-15:30"
1879,"UGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:00-8:30","15:00-15:30"
1880,"UGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:30-9:00","16:00-16:30"
1880,"UGRD","M","Semester 1 Canberra 2020","HASS","Monday","8:00-8:30","17:00-17:30"
1880,"UGRD","M","Semester 1 Canberra 2020","HASS","Thursday","8:30-9:00","16:30-17:00"
1880,"UGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","8:30-9:00","15:00-15:30"
1880,"UGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:00-8:30","15:00-15:30"
1881,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
1881,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","15:30-16:00"
1881,"UGRD","M","Semester 1 Canberra 2020","SEIT","Sunday","7:00-7:30","15:30-16:00"
1881,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
1881,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","9:00-9:30","16:00-16:30"
1881,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","9:30-10:00","16:00-16:30"
1882,"PGRD","M","Semester 2 Canberra 2019","SEIT","Monday","9:00-9:30","16:00-16:30"
1882,"PGRD","M","Semester 2 Canberra 2019","SEIT","Tuesday","9:00-9:30","16:30-17:00"
1883,"PGRD","M","Semester 2 Canberra 2019","SEIT","Friday","8:30-9:00","15:00-15:30"
1883,"PGRD","M","Semester 2 Canberra 2019","SEIT","Thursday","8:30-9:00","16:00-16:30"
1883,"PGRD","M","Semester 2 Canberra 2019","SEIT","Tuesday","8:30-9:00","16:00-16:30"
1883,"PGRD","M","Semester 2 Canberra 2019","SEIT","Wednesday","8:30-9:00","16:30-17:00"
1884,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","7:00-7:30","16:00-16:30"
1884,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","15:00-15:30"
1884,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:30-17:00"
1884,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","17:30-18:00"
1884,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","17:00-17:30"
1885,"UGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:00-8:30","15:30-16:00"
1885,"UGRD","M","Semester 1 Canberra 2020","HASS","Monday","8:00-8:30","16:00-16:30"
1885,"UGRD","M","Semester 1 Canberra 2020","HASS","Thursday","8:30-9:00","16:00-16:30"
1885,"UGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","8:30-9:00","16:00-16:30"
1885,"UGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:30-9:00","17:30-18:00"
1887,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","15:30-16:00"
1887,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
1887,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
1887,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:00-16:30"
1887,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","17:00-17:30"
1888,"UGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:00-8:30","16:00-16:30"
1888,"UGRD","M","Semester 1 Canberra 2020","HASS","Monday","8:30-9:00","15:30-16:00"
1888,"UGRD","M","Semester 1 Canberra 2020","HASS","Thursday","9:00-9:30","15:30-16:00"
1888,"UGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","8:30-9:00","15:30-16:00"
1888,"UGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:00-8:30","16:00-16:30"
1889,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:00-16:30"
1889,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
1889,"UGRD","M","Semester 1 Canberra 2020","SEIT","Saturday","8:30-9:00","16:00-16:30"
1889,"UGRD","M","Semester 1 Canberra 2020","SEIT","Sunday","8:00-8:30","16:00-16:30"
1889,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
1889,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:00-16:30"
1889,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","16:00-16:30"
1890,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
1890,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","15:30-16:00"
1890,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
1890,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","15:30-16:00"
1890,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:30-16:00"
1891,"UGRD","F","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
1891,"UGRD","F","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
